Kaccess.subscript_20_14|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `&[i64]`    --> /work/kx_rust/src/p00498.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices are of type `u
Kaccess.subscript_20_15|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `VecDeque<i64>`    --> /work/kx_rust/src/p00499.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices are of 
Kaccess.subscript_20_16|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `(i64, i64, i64)`     --> /work/kx_rust/src/p00500.rs:149:19      |  149 |     let _r = &(a)[(b)];      |                   ^^^ slice indices a
Kaccess.subscript_20_17|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `HashMap<String, i64>`    --> /work/kx_rust/src/p00501.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices 
Kaccess.subscript_20_18|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `BTreeMap<String, i64>`    --> /work/kx_rust/src/p00502.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices
Kaccess.subscript_20_19|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `R3`    --> /work/kx_rust/src/p00503.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices are of type `usize
Kaccess.subscript_20_20|-|REFUSE:error[E0277]: the type `Vec<Vec<i64>>` cannot be indexed by `Vec<Vec<i64>>`    --> /work/kx_rust/src/p00504.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ `Vec<Vec<i64>>` ca
Kaccess.subscript_20_21|-|REFUSE:error[E0277]: the type `[Vec<i64>]` cannot be indexed by `Node`    --> /work/kx_rust/src/p00505.rs:149:19     | 149 |     let _r = &(a)[(b)];     |                   ^^^ slice indices are of type `usi
Kaccess.subscript_21_0|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00506.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_1|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00507.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_2|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00508.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_3|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00509.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_4|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00510.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_5|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00511.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_6|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00512.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_7|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00513.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_8|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00514.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_9|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00515.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_10|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00516.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_11|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00517.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_12|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00518.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_13|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00519.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_14|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00520.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_15|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00521.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_16|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00522.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_17|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00523.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_18|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00524.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_19|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00525.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_20|-|REFUSE:error[E0608]: cannot index into a value of type `Node`    --> /work/kx_rust/src/p00526.rs:149:18     | 149 |     let _r = &(a)[(b)];     |                  ^^^^^  error: aborting due to 1 previous err
Kaccess.subscript_21_21|-|REFUSE:error[E0252]: the name `BTreeMap` is defined multiple times    --> /work/kx_rust/src/p00527.rs:148:9     | 147 |     use std::collections::BTreeMap; #[derive(Debug)] enum Node { Null, Truth(bool), Who
Kbinding.assign_0|-|TRACE:1[BIND=UNIT]
Kbinding.assign_1|-|TRACE:1[BIND=NULL]
Kbinding.assign_2|-|TRACE:1[BIND=BOOL:true]
Kbinding.assign_3|-|TRACE:1[BIND=INT:32:0000002a]
Kbinding.assign_4|-|TRACE:1[BIND=INT:64:000000000000002a]
Kbinding.assign_5|-|TRACE:1[BIND=UINT:64:000000000000002a]
Kbinding.assign_6|-|TRACE:1[BIND=INT:128:0000000000000000000000000000002a]
Kbinding.assign_7|-|TRACE:1[BIND=FLOAT:64:3ff8000000000000]
Kbinding.assign_8|-|TRACE:1[BIND=FLOAT:32:3fc00000]
Kbinding.assign_9|-|TRACE:1[BIND=STR:5:5:68656c6c6f]
Kbinding.assign_10|-|TRACE:1[BIND=STR:5:5:68656c6c6f]
Kbinding.assign_11|-|TRACE:1[BIND=LIST:5[UINT:8:68,UINT:8:65,UINT:8:6c,UINT:8:6c,UINT:8:6f]]
Kbinding.assign_12|-|TRACE:1[BIND=LIST:3[INT:64:0000000000000001,INT:64:0000000000000002,INT:64:0000000000000003]]
Kbinding.assign_13|-|TRACE:1[BIND=LIST:3[INT:64:0000000000000001,INT:64:0000000000000002,INT:64:0000000000000003]]
Kbinding.assign_14|-|TRACE:1[BIND=LIST:3[INT:64:0000000000000001,INT:64:0000000000000002,INT:64:0000000000000003]]
Kbinding.assign_15|-|TRACE:1[BIND=LIST:3[INT:64:0000000000000001,INT:64:0000000000000002,INT:64:0000000000000003]]
Kbinding.assign_16|-|TRACE:1[BIND=TUP:3[INT:64:0000000000000001,INT:64:0000000000000002,INT:64:0000000000000003]]
Kbinding.assign_17|-|TRACE:1[BIND=MAP:3[STR:1:1:61=>INT:64:0000000000000001,STR:1:1:62=>INT:64:0000000000000002,STR:1:1:63=>INT:64:0000000000000003]]
Kbinding.assign_18|-|TRACE:1[BIND=MAP:3[STR:1:1:61=>INT:64:0000000000000001,STR:1:1:62=>INT:64:0000000000000002,STR:1:1:63=>INT:64:0000000000000003]]
Kbinding.assign_19|-|HARNESS_REFUSE:error[E0599]: the method `db` exists for reference `&R3`, but its trait bounds were not satisfied    --> /work/kx_rust/src/p00547.rs:149:33     | 147 |     #[derive(Debug)] struct R3 { a: i64, b: i64,
Kbinding.assign_20|-|TRACE:1[BIND=LIST:2[LIST:2[INT:64:0000000000000001,INT:64:0000000000000002],LIST:2[INT:64:0000000000000003,INT:64:0000000000000004]]]
Kbinding.assign_21|-|HARNESS_REFUSE:error[E0599]: the method `db` exists for reference `&Node`, but its trait bounds were not satisfied    --> /work/kx_rust/src/p00549.rs:149:33     | 147 |     use std::collections::BTreeMap; #[derive(D
Kbinding.augassign+=_0_0|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00550.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_0|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00551.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_0|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00552.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_1|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00553.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_1|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00554.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_1|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00555.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_2|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00556.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_2|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00557.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_2|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00558.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_3|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00559.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_3|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00560.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_3|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00561.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_4|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00562.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_4|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00563.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_4|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00564.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_5|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00565.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_5|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00566.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_5|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00567.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_6|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00568.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_6|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00569.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_6|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00570.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_7|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00571.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_7|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00572.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_7|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00573.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_8|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00574.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_8|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00575.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_8|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00576.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_9|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00577.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_9|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00578.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_9|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00579.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_10|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00580.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_10|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00581.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_10|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00582.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_11|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00583.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_11|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00584.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_11|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00585.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_12|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00586.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_12|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00587.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_12|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00588.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_13|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00589.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_13|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00590.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_13|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00591.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_14|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00592.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_14|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00593.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_14|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00594.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_15|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00595.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_15|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00596.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_15|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00597.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_16|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00598.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_16|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00599.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_16|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00600.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_17|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00601.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_17|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00602.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_17|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00603.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_18|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00604.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_18|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00605.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_18|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00606.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_19|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00607.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_19|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00608.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_19|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00609.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_20|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00610.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_20|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00611.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_20|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00612.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_0_21|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `()`    --> /work/kx_rust/src/p00613.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign-=_0_21|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `()`    --> /work/kx_rust/src/p00614.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign*=_0_21|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `()`    --> /work/kx_rust/src/p00615.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     cannot use `
Kbinding.augassign+=_1_0|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00616.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign-=_1_0|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00617.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign*=_1_0|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00618.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign+=_1_1|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00619.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign-=_1_1|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00620.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign*=_1_1|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00621.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign+=_1_2|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00622.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign-=_1_2|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00623.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign*=_1_2|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00624.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign+=_1_3|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00625.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign-=_1_3|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00626.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign*=_1_3|-|REFUSE:error[E0368]: binary assignment operation `*=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00627.rs:150:5     | 150 |     _x *= (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign+=_1_4|-|REFUSE:error[E0368]: binary assignment operation `+=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00628.rs:150:5     | 150 |     _x += (b);     |     --^^^^^^^     |     |     |     can
Kbinding.augassign-=_1_4|-|REFUSE:error[E0368]: binary assignment operation `-=` cannot be applied to type `Option<i64>`    --> /work/kx_rust/src/p00629.rs:150:5     | 150 |     _x -= (b);     |     --^^^^^^^     |     |     |     can
