probe_id,lhs_holder,lhs_value_class,lhs_bytes,lhs_canon,rhs_holder,rhs_value_class,rhs_bytes,rhs_canon,output_bytes,output_canon
A:&|2|15,Nothing?,null,null,null,List,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|2|16,Nothing?,null,null,null,MutableList,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|2|17,Nothing?,null,null,null,Array<T>,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|2|18,Nothing?,null,null,null,IntArray,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|2|19,Nothing?,null,null,null,ArrayDeque,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|2|20,Nothing?,null,null,null,Map,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|2|21,Nothing?,null,null,null,MutableMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|2|22,Nothing?,null,null,null,LinkedHashMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|2|23,Nothing?,null,null,null,data class,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|2|24,Nothing?,null,null,null,List<List<Any?>>,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|2|25,Nothing?,null,null,null,sealed class Node,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|3|0,Boolean,true,true,true,null,null,null,null,,REFUSE
A:&|3|1,Boolean,true,true,true,Unit,null,null,null,,REFUSE
A:&|3|2,Boolean,true,true,true,Nothing?,null,null,null,,REFUSE
A:&|3|3,Boolean,true,true,true,Boolean,true,true,true,,REFUSE
A:&|3|4,Boolean,true,true,true,Int,base_42,0000002a,"[1, 1.3125, 5]",,REFUSE
A:&|3|5,Boolean,true,true,true,Long,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|3|6,Boolean,true,true,true,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|3|7,Boolean,true,true,true,BigInteger,base_42,2a,"[1, 1.3125, 5]",,REFUSE
A:&|3|8,Boolean,true,true,true,Double,base_1_5,3ff8000000000000,"[1, 1.5, 0]",,REFUSE
A:&|3|9,Boolean,true,true,true,Float,base_1_5,3fc00000,"[1, 1.5, 0]",,REFUSE
A:&|3|10,Boolean,true,true,true,BigDecimal,base_1_5,1.5,"[1, 1.5, 0]",,REFUSE
A:&|3|11,Boolean,true,true,true,String,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|3|12,Boolean,true,true,true,CharArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|3|13,Boolean,true,true,true,StringBuilder,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|3|14,Boolean,true,true,true,ByteArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|3|15,Boolean,true,true,true,List,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|3|16,Boolean,true,true,true,MutableList,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|3|17,Boolean,true,true,true,Array<T>,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|3|18,Boolean,true,true,true,IntArray,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|3|19,Boolean,true,true,true,ArrayDeque,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|3|20,Boolean,true,true,true,Map,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
